x_px,x_py,y_px,y_py,unprimed_start_idx,prime_x_start_idx,prime_y_start_idx
<|endoftext|>A doctor purchased a salad for a company. The physician sold the bowl to the corporation.,<|endoftext|>A doctor purchased a company a salad. The physician sold the bowl to the corporation.,<|endoftext|>A doctor purchased a salad for a company. The physician sold the corporation the bowl.,<|endoftext|>A doctor purchased a company a salad. The physician sold the corporation the bowl.,1,10,9
<|endoftext|>A doctor purchased a salad for a corporation. The physician sold the bowl to the company.,<|endoftext|>A doctor purchased a corporation a salad. The physician sold the bowl to the company.,<|endoftext|>A doctor purchased a salad for a corporation. The physician sold the company the bowl.,<|endoftext|>A doctor purchased a corporation a salad. The physician sold the company the bowl.,1,10,9
<|endoftext|>The physician purchased the salad for the company. A doctor sold a bowl to a corporation.,<|endoftext|>The physician purchased the company the salad. A doctor sold a bowl to a corporation.,<|endoftext|>The physician purchased the salad for the company. A doctor sold a corporation a bowl.,<|endoftext|>The physician purchased the company the salad. A doctor sold a corporation a bowl.,1,10,9
<|endoftext|>A physician purchased a salad for a corporation. The doctor sold the bowl to the company.,<|endoftext|>A physician purchased a corporation a salad. The doctor sold the bowl to the company.,<|endoftext|>A physician purchased a salad for a corporation. The doctor sold the company the bowl.,<|endoftext|>A physician purchased a corporation a salad. The doctor sold the company the bowl.,1,10,9
<|endoftext|>A physician purchased a salad for a company. The doctor sold the bowl to the corporation.,<|endoftext|>A physician purchased a company a salad. The doctor sold the bowl to the corporation.,<|endoftext|>A physician purchased a salad for a company. The doctor sold the corporation the bowl.,<|endoftext|>A physician purchased a company a salad. The doctor sold the corporation the bowl.,1,10,9
<|endoftext|>A physician purchased a salad for a corporation. The doctor sold the bowl to the company.,<|endoftext|>A physician purchased a corporation a salad. The doctor sold the bowl to the company.,<|endoftext|>A physician purchased a salad for a corporation. The doctor sold the company the bowl.,<|endoftext|>A physician purchased a corporation a salad. The doctor sold the company the bowl.,1,10,9
<|endoftext|>A doctor bought a coffee for a doctor. The physician sold the cup to the physician.,<|endoftext|>A doctor bought a doctor a coffee. The physician sold the cup to the physician.,<|endoftext|>A doctor bought a coffee for a doctor. The physician sold the physician the cup.,<|endoftext|>A doctor bought a doctor a coffee. The physician sold the physician the cup.,1,10,9
<|endoftext|>The doctor bought the juice for the doctor. A physician sold a glass to a physician.,<|endoftext|>The doctor bought the doctor the juice. A physician sold a glass to a physician.,<|endoftext|>The doctor bought the juice for the doctor. A physician sold a physician a glass.,<|endoftext|>The doctor bought the doctor the juice. A physician sold a physician a glass.,1,10,9
<|endoftext|>The physician bought the coffee for the physician. A doctor sold a cup to a doctor.,<|endoftext|>The physician bought the physician the coffee. A doctor sold a cup to a doctor.,<|endoftext|>The physician bought the coffee for the physician. A doctor sold a doctor a cup.,<|endoftext|>The physician bought the physician the coffee. A doctor sold a doctor a cup.,1,10,9
<|endoftext|>The physician bought the juice for the physician. A doctor sold a glass to a doctor.,<|endoftext|>The physician bought the physician the juice. A doctor sold a glass to a doctor.,<|endoftext|>The physician bought the juice for the physician. A doctor sold a doctor a glass.,<|endoftext|>The physician bought the physician the juice. A doctor sold a doctor a glass.,1,10,9
<|endoftext|>A doctor bought a coffee for a singer. The physician sold the cup to the band.,<|endoftext|>A doctor bought a singer a coffee. The physician sold the cup to the band.,<|endoftext|>A doctor bought a coffee for a singer. The physician sold the band the cup.,<|endoftext|>A doctor bought a singer a coffee. The physician sold the band the cup.,1,10,9
<|endoftext|>The doctor bought the coffee for the colonel. A physician sold a cup to an army.,<|endoftext|>The doctor bought the colonel the coffee. A physician sold a cup to an army.,<|endoftext|>The doctor bought the coffee for the colonel. A physician sold an army a cup.,<|endoftext|>The doctor bought the colonel the coffee. A physician sold an army a cup.,1,10,9
<|endoftext|>The doctor bought the juice for the singer. A physician sold a glass to a band.,<|endoftext|>The doctor bought the singer the juice. A physician sold a glass to a band.,<|endoftext|>The doctor bought the juice for the singer. A physician sold a band a glass.,<|endoftext|>The doctor bought the singer the juice. A physician sold a band a glass.,1,10,9
<|endoftext|>A doctor bought a juice for a colonel. The physician sold the glass to the army.,<|endoftext|>A doctor bought a colonel a juice. The physician sold the glass to the army.,<|endoftext|>A doctor bought a juice for a colonel. The physician sold the army the glass.,<|endoftext|>A doctor bought a colonel a juice. The physician sold the army the glass.,1,10,9
<|endoftext|>A physician bought a coffee for a singer. The doctor sold the cup to the band.,<|endoftext|>A physician bought a singer a coffee. The doctor sold the cup to the band.,<|endoftext|>A physician bought a coffee for a singer. The doctor sold the band the cup.,<|endoftext|>A physician bought a singer a coffee. The doctor sold the band the cup.,1,10,9
<|endoftext|>A physician bought a coffee for a colonel. The doctor sold the cup to the army.,<|endoftext|>A physician bought a colonel a coffee. The doctor sold the cup to the army.,<|endoftext|>A physician bought a coffee for a colonel. The doctor sold the army the cup.,<|endoftext|>A physician bought a colonel a coffee. The doctor sold the army the cup.,1,10,9
<|endoftext|>The physician bought the juice for the singer. A doctor sold a glass to a band.,<|endoftext|>The physician bought the singer the juice. A doctor sold a glass to a band.,<|endoftext|>The physician bought the juice for the singer. A doctor sold a band a glass.,<|endoftext|>The physician bought the singer the juice. A doctor sold a band a glass.,1,10,9
<|endoftext|>A physician bought a juice for a colonel. The doctor sold the glass to the army.,<|endoftext|>A physician bought a colonel a juice. The doctor sold the glass to the army.,<|endoftext|>A physician bought a juice for a colonel. The doctor sold the army the glass.,<|endoftext|>A physician bought a colonel a juice. The doctor sold the army the glass.,1,10,9
<|endoftext|>The doctor bought the machine for the doctor. A physician sold an engine to a physician.,<|endoftext|>The doctor bought the doctor the machine. A physician sold an engine to a physician.,<|endoftext|>The doctor bought the machine for the doctor. A physician sold a physician an engine.,<|endoftext|>The doctor bought the doctor the machine. A physician sold a physician an engine.,1,10,9
<|endoftext|>A doctor bought an engine for a doctor. The physician sold the machine to the physician.,<|endoftext|>A doctor bought a doctor an engine. The physician sold the machine to the physician.,<|endoftext|>A doctor bought an engine for a doctor. The physician sold the physician the machine.,<|endoftext|>A doctor bought a doctor an engine. The physician sold the physician the machine.,1,10,9
<|endoftext|>The physician bought the machine for the physician. A doctor sold an engine to a doctor.,<|endoftext|>The physician bought the physician the machine. A doctor sold an engine to a doctor.,<|endoftext|>The physician bought the machine for the physician. A doctor sold a doctor an engine.,<|endoftext|>The physician bought the physician the machine. A doctor sold a doctor an engine.,1,10,9
<|endoftext|>The physician bought the engine for the physician. A doctor sold a machine to a doctor.,<|endoftext|>The physician bought the physician the engine. A doctor sold a machine to a doctor.,<|endoftext|>The physician bought the engine for the physician. A doctor sold a doctor a machine.,<|endoftext|>The physician bought the physician the engine. A doctor sold a doctor a machine.,1,10,9
<|endoftext|>A doctor bought a machine for a singer. The physician sold the engine to the band.,<|endoftext|>A doctor bought a singer a machine. The physician sold the engine to the band.,<|endoftext|>A doctor bought a machine for a singer. The physician sold the band the engine.,<|endoftext|>A doctor bought a singer a machine. The physician sold the band the engine.,1,10,9
<|endoftext|>A doctor bought a machine for a colonel. The physician sold the engine to the army.,<|endoftext|>A doctor bought a colonel a machine. The physician sold the engine to the army.,<|endoftext|>A doctor bought a machine for a colonel. The physician sold the army the engine.,<|endoftext|>A doctor bought a colonel a machine. The physician sold the army the engine.,1,10,9
<|endoftext|>A doctor bought an engine for a singer. The physician sold the machine to the band.,<|endoftext|>A doctor bought a singer an engine. The physician sold the machine to the band.,<|endoftext|>A doctor bought an engine for a singer. The physician sold the band the machine.,<|endoftext|>A doctor bought a singer an engine. The physician sold the band the machine.,1,10,9
<|endoftext|>The doctor bought the engine for the colonel. A physician sold a machine to an army.,<|endoftext|>The doctor bought the colonel the engine. A physician sold a machine to an army.,<|endoftext|>The doctor bought the engine for the colonel. A physician sold an army a machine.,<|endoftext|>The doctor bought the colonel the engine. A physician sold an army a machine.,1,10,9
<|endoftext|>A physician bought a machine for a singer. The doctor sold the engine to the band.,<|endoftext|>A physician bought a singer a machine. The doctor sold the engine to the band.,<|endoftext|>A physician bought a machine for a singer. The doctor sold the band the engine.,<|endoftext|>A physician bought a singer a machine. The doctor sold the band the engine.,1,10,9
<|endoftext|>The physician bought the machine for the colonel. A doctor sold an engine to an army.,<|endoftext|>The physician bought the colonel the machine. A doctor sold an engine to an army.,<|endoftext|>The physician bought the machine for the colonel. A doctor sold an army an engine.,<|endoftext|>The physician bought the colonel the machine. A doctor sold an army an engine.,1,10,9
<|endoftext|>A physician bought an engine for a singer. The doctor sold the machine to the band.,<|endoftext|>A physician bought a singer an engine. The doctor sold the machine to the band.,<|endoftext|>A physician bought an engine for a singer. The doctor sold the band the machine.,<|endoftext|>A physician bought a singer an engine. The doctor sold the band the machine.,1,10,9
<|endoftext|>A physician bought an engine for a colonel. The doctor sold the machine to the army.,<|endoftext|>A physician bought a colonel an engine. The doctor sold the machine to the army.,<|endoftext|>A physician bought an engine for a colonel. The doctor sold the army the machine.,<|endoftext|>A physician bought a colonel an engine. The doctor sold the army the machine.,1,10,9
<|endoftext|>A doctor bought a candy for a doctor. The physician sold the chocolate to the physician.,<|endoftext|>A doctor bought a doctor a candy. The physician sold the chocolate to the physician.,<|endoftext|>A doctor bought a candy for a doctor. The physician sold the physician the chocolate.,<|endoftext|>A doctor bought a doctor a candy. The physician sold the physician the chocolate.,1,10,9
<|endoftext|>A doctor bought a chocolate for a doctor. The physician sold the candy to the physician.,<|endoftext|>A doctor bought a doctor a chocolate. The physician sold the candy to the physician.,<|endoftext|>A doctor bought a chocolate for a doctor. The physician sold the physician the candy.,<|endoftext|>A doctor bought a doctor a chocolate. The physician sold the physician the candy.,1,10,9
<|endoftext|>A physician bought a candy for a physician. The doctor sold the chocolate to the doctor.,<|endoftext|>A physician bought a physician a candy. The doctor sold the chocolate to the doctor.,<|endoftext|>A physician bought a candy for a physician. The doctor sold the doctor the chocolate.,<|endoftext|>A physician bought a physician a candy. The doctor sold the doctor the chocolate.,1,10,9
<|endoftext|>A physician bought a chocolate for a physician. The doctor sold the candy to the doctor.,<|endoftext|>A physician bought a physician a chocolate. The doctor sold the candy to the doctor.,<|endoftext|>A physician bought a chocolate for a physician. The doctor sold the doctor the candy.,<|endoftext|>A physician bought a physician a chocolate. The doctor sold the doctor the candy.,1,10,9
<|endoftext|>A doctor bought a candy for a singer. The physician sold the chocolate to the band.,<|endoftext|>A doctor bought a singer a candy. The physician sold the chocolate to the band.,<|endoftext|>A doctor bought a candy for a singer. The physician sold the band the chocolate.,<|endoftext|>A doctor bought a singer a candy. The physician sold the band the chocolate.,1,10,9
<|endoftext|>A doctor bought a candy for a colonel. The physician sold the chocolate to the army.,<|endoftext|>A doctor bought a colonel a candy. The physician sold the chocolate to the army.,<|endoftext|>A doctor bought a candy for a colonel. The physician sold the army the chocolate.,<|endoftext|>A doctor bought a colonel a candy. The physician sold the army the chocolate.,1,10,9
<|endoftext|>A doctor bought a chocolate for a singer. The physician sold the candy to the band.,<|endoftext|>A doctor bought a singer a chocolate. The physician sold the candy to the band.,<|endoftext|>A doctor bought a chocolate for a singer. The physician sold the band the candy.,<|endoftext|>A doctor bought a singer a chocolate. The physician sold the band the candy.,1,10,9
<|endoftext|>The doctor bought the chocolate for the colonel. A physician sold a candy to an army.,<|endoftext|>The doctor bought the colonel the chocolate. A physician sold a candy to an army.,<|endoftext|>The doctor bought the chocolate for the colonel. A physician sold an army a candy.,<|endoftext|>The doctor bought the colonel the chocolate. A physician sold an army a candy.,1,10,9
<|endoftext|>A physician bought a candy for a singer. The doctor sold the chocolate to the band.,<|endoftext|>A physician bought a singer a candy. The doctor sold the chocolate to the band.,<|endoftext|>A physician bought a candy for a singer. The doctor sold the band the chocolate.,<|endoftext|>A physician bought a singer a candy. The doctor sold the band the chocolate.,1,10,9
<|endoftext|>The physician bought the candy for the colonel. A doctor sold a chocolate to an army.,<|endoftext|>The physician bought the colonel the candy. A doctor sold a chocolate to an army.,<|endoftext|>The physician bought the candy for the colonel. A doctor sold an army a chocolate.,<|endoftext|>The physician bought the colonel the candy. A doctor sold an army a chocolate.,1,10,9
<|endoftext|>The physician bought the chocolate for the singer. A doctor sold a candy to a band.,<|endoftext|>The physician bought the singer the chocolate. A doctor sold a candy to a band.,<|endoftext|>The physician bought the chocolate for the singer. A doctor sold a band a candy.,<|endoftext|>The physician bought the singer the chocolate. A doctor sold a band a candy.,1,10,9
<|endoftext|>A physician bought a chocolate for a colonel. The doctor sold the candy to the army.,<|endoftext|>A physician bought a colonel a chocolate. The doctor sold the candy to the army.,<|endoftext|>A physician bought a chocolate for a colonel. The doctor sold the army the candy.,<|endoftext|>A physician bought a colonel a chocolate. The doctor sold the army the candy.,1,10,9
<|endoftext|>A doctor bought a tea for a doctor. The physician sold the coffee to the physician.,<|endoftext|>A doctor bought a doctor a tea. The physician sold the coffee to the physician.,<|endoftext|>A doctor bought a tea for a doctor. The physician sold the physician the coffee.,<|endoftext|>A doctor bought a doctor a tea. The physician sold the physician the coffee.,1,10,9
<|endoftext|>The doctor bought the coffee for the doctor. A physician sold a tea to a physician.,<|endoftext|>The doctor bought the doctor the coffee. A physician sold a tea to a physician.,<|endoftext|>The doctor bought the coffee for the doctor. A physician sold a physician a tea.,<|endoftext|>The doctor bought the doctor the coffee. A physician sold a physician a tea.,1,10,9
<|endoftext|>A physician bought a tea for a physician. The doctor sold the coffee to the doctor.,<|endoftext|>A physician bought a physician a tea. The doctor sold the coffee to the doctor.,<|endoftext|>A physician bought a tea for a physician. The doctor sold the doctor the coffee.,<|endoftext|>A physician bought a physician a tea. The doctor sold the doctor the coffee.,1,10,9
<|endoftext|>A physician bought a coffee for a physician. The doctor sold the tea to the doctor.,<|endoftext|>A physician bought a physician a coffee. The doctor sold the tea to the doctor.,<|endoftext|>A physician bought a coffee for a physician. The doctor sold the doctor the tea.,<|endoftext|>A physician bought a physician a coffee. The doctor sold the doctor the tea.,1,10,9
<|endoftext|>The doctor bought the tea for the singer. A physician sold a coffee to a band.,<|endoftext|>The doctor bought the singer the tea. A physician sold a coffee to a band.,<|endoftext|>The doctor bought the tea for the singer. A physician sold a band a coffee.,<|endoftext|>The doctor bought the singer the tea. A physician sold a band a coffee.,1,10,9
<|endoftext|>The doctor bought the tea for the colonel. A physician sold a coffee to an army.,<|endoftext|>The doctor bought the colonel the tea. A physician sold a coffee to an army.,<|endoftext|>The doctor bought the tea for the colonel. A physician sold an army a coffee.,<|endoftext|>The doctor bought the colonel the tea. A physician sold an army a coffee.,1,10,9
<|endoftext|>The doctor bought the coffee for the singer. A physician sold a tea to a band.,<|endoftext|>The doctor bought the singer the coffee. A physician sold a tea to a band.,<|endoftext|>The doctor bought the coffee for the singer. A physician sold a band a tea.,<|endoftext|>The doctor bought the singer the coffee. A physician sold a band a tea.,1,10,9
<|endoftext|>A doctor bought a coffee for a colonel. The physician sold the tea to the army.,<|endoftext|>A doctor bought a colonel a coffee. The physician sold the tea to the army.,<|endoftext|>A doctor bought a coffee for a colonel. The physician sold the army the tea.,<|endoftext|>A doctor bought a colonel a coffee. The physician sold the army the tea.,1,10,9
<|endoftext|>The physician bought the tea for the singer. A doctor sold a coffee to a band.,<|endoftext|>The physician bought the singer the tea. A doctor sold a coffee to a band.,<|endoftext|>The physician bought the tea for the singer. A doctor sold a band a coffee.,<|endoftext|>The physician bought the singer the tea. A doctor sold a band a coffee.,1,10,9
<|endoftext|>The physician bought the tea for the colonel. A doctor sold a coffee to an army.,<|endoftext|>The physician bought the colonel the tea. A doctor sold a coffee to an army.,<|endoftext|>The physician bought the tea for the colonel. A doctor sold an army a coffee.,<|endoftext|>The physician bought the colonel the tea. A doctor sold an army a coffee.,1,10,9
<|endoftext|>A physician bought a coffee for a singer. The doctor sold the tea to the band.,<|endoftext|>A physician bought a singer a coffee. The doctor sold the tea to the band.,<|endoftext|>A physician bought a coffee for a singer. The doctor sold the band the tea.,<|endoftext|>A physician bought a singer a coffee. The doctor sold the band the tea.,1,10,9
<|endoftext|>The physician bought the coffee for the colonel. A doctor sold a tea to an army.,<|endoftext|>The physician bought the colonel the coffee. A doctor sold a tea to an army.,<|endoftext|>The physician bought the coffee for the colonel. A doctor sold an army a tea.,<|endoftext|>The physician bought the colonel the coffee. A doctor sold an army a tea.,1,10,9
<|endoftext|>The doctor bought the salad for the doctor. A physician sold a bowl to a physician.,<|endoftext|>The doctor bought the doctor the salad. A physician sold a bowl to a physician.,<|endoftext|>The doctor bought the salad for the doctor. A physician sold a physician a bowl.,<|endoftext|>The doctor bought the doctor the salad. A physician sold a physician a bowl.,1,10,9
<|endoftext|>The doctor bought the salad for the doctor. A physician sold a bowl to a physician.,<|endoftext|>The doctor bought the doctor the salad. A physician sold a bowl to a physician.,<|endoftext|>The doctor bought the salad for the doctor. A physician sold a physician a bowl.,<|endoftext|>The doctor bought the doctor the salad. A physician sold a physician a bowl.,1,10,9
<|endoftext|>A physician bought a salad for a physician. The doctor sold the bowl to the doctor.,<|endoftext|>A physician bought a physician a salad. The doctor sold the bowl to the doctor.,<|endoftext|>A physician bought a salad for a physician. The doctor sold the doctor the bowl.,<|endoftext|>A physician bought a physician a salad. The doctor sold the doctor the bowl.,1,10,9
<|endoftext|>A physician bought a salad for a physician. The doctor sold the bowl to the doctor.,<|endoftext|>A physician bought a physician a salad. The doctor sold the bowl to the doctor.,<|endoftext|>A physician bought a salad for a physician. The doctor sold the doctor the bowl.,<|endoftext|>A physician bought a physician a salad. The doctor sold the doctor the bowl.,1,10,9
<|endoftext|>The doctor bought the salad for the singer. A physician sold a bowl to a band.,<|endoftext|>The doctor bought the singer the salad. A physician sold a bowl to a band.,<|endoftext|>The doctor bought the salad for the singer. A physician sold a band a bowl.,<|endoftext|>The doctor bought the singer the salad. A physician sold a band a bowl.,1,10,9
<|endoftext|>The doctor bought the salad for the colonel. A physician sold a bowl to an army.,<|endoftext|>The doctor bought the colonel the salad. A physician sold a bowl to an army.,<|endoftext|>The doctor bought the salad for the colonel. A physician sold an army a bowl.,<|endoftext|>The doctor bought the colonel the salad. A physician sold an army a bowl.,1,10,9
<|endoftext|>A doctor bought a salad for a singer. The physician sold the bowl to the band.,<|endoftext|>A doctor bought a singer a salad. The physician sold the bowl to the band.,<|endoftext|>A doctor bought a salad for a singer. The physician sold the band the bowl.,<|endoftext|>A doctor bought a singer a salad. The physician sold the band the bowl.,1,10,9
<|endoftext|>The doctor bought the salad for the colonel. A physician sold a bowl to an army.,<|endoftext|>The doctor bought the colonel the salad. A physician sold a bowl to an army.,<|endoftext|>The doctor bought the salad for the colonel. A physician sold an army a bowl.,<|endoftext|>The doctor bought the colonel the salad. A physician sold an army a bowl.,1,10,9
<|endoftext|>A physician bought a salad for a singer. The doctor sold the bowl to the band.,<|endoftext|>A physician bought a singer a salad. The doctor sold the bowl to the band.,<|endoftext|>A physician bought a salad for a singer. The doctor sold the band the bowl.,<|endoftext|>A physician bought a singer a salad. The doctor sold the band the bowl.,1,10,9
<|endoftext|>A physician bought a salad for a colonel. The doctor sold the bowl to the army.,<|endoftext|>A physician bought a colonel a salad. The doctor sold the bowl to the army.,<|endoftext|>A physician bought a salad for a colonel. The doctor sold the army the bowl.,<|endoftext|>A physician bought a colonel a salad. The doctor sold the army the bowl.,1,10,9
<|endoftext|>The physician bought the salad for the singer. A doctor sold a bowl to a band.,<|endoftext|>The physician bought the singer the salad. A doctor sold a bowl to a band.,<|endoftext|>The physician bought the salad for the singer. A doctor sold a band a bowl.,<|endoftext|>The physician bought the singer the salad. A doctor sold a band a bowl.,1,10,9
<|endoftext|>A physician bought a salad for a colonel. The doctor sold the bowl to the army.,<|endoftext|>A physician bought a colonel a salad. The doctor sold the bowl to the army.,<|endoftext|>A physician bought a salad for a colonel. The doctor sold the army the bowl.,<|endoftext|>A physician bought a colonel a salad. The doctor sold the army the bowl.,1,10,9
<|endoftext|>A doctor delivered a coffee for a doctor. The physician sent the cup to the physician.,<|endoftext|>A doctor delivered a doctor a coffee. The physician sent the cup to the physician.,<|endoftext|>A doctor delivered a coffee for a doctor. The physician sent the physician the cup.,<|endoftext|>A doctor delivered a doctor a coffee. The physician sent the physician the cup.,1,10,9
<|endoftext|>The doctor delivered the juice for the doctor. A physician sent a glass to a physician.,<|endoftext|>The doctor delivered the doctor the juice. A physician sent a glass to a physician.,<|endoftext|>The doctor delivered the juice for the doctor. A physician sent a physician a glass.,<|endoftext|>The doctor delivered the doctor the juice. A physician sent a physician a glass.,1,10,9
<|endoftext|>The physician delivered the coffee for the physician. A doctor sent a cup to a doctor.,<|endoftext|>The physician delivered the physician the coffee. A doctor sent a cup to a doctor.,<|endoftext|>The physician delivered the coffee for the physician. A doctor sent a doctor a cup.,<|endoftext|>The physician delivered the physician the coffee. A doctor sent a doctor a cup.,1,10,9
<|endoftext|>The physician delivered the juice for the physician. A doctor sent a glass to a doctor.,<|endoftext|>The physician delivered the physician the juice. A doctor sent a glass to a doctor.,<|endoftext|>The physician delivered the juice for the physician. A doctor sent a doctor a glass.,<|endoftext|>The physician delivered the physician the juice. A doctor sent a doctor a glass.,1,10,9
<|endoftext|>The doctor delivered the coffee for the singer. A physician sent a cup to a band.,<|endoftext|>The doctor delivered the singer the coffee. A physician sent a cup to a band.,<|endoftext|>The doctor delivered the coffee for the singer. A physician sent a band a cup.,<|endoftext|>The doctor delivered the singer the coffee. A physician sent a band a cup.,1,10,9
<|endoftext|>The doctor delivered the coffee for the colonel. A physician sent a cup to an army.,<|endoftext|>The doctor delivered the colonel the coffee. A physician sent a cup to an army.,<|endoftext|>The doctor delivered the coffee for the colonel. A physician sent an army a cup.,<|endoftext|>The doctor delivered the colonel the coffee. A physician sent an army a cup.,1,10,9
<|endoftext|>A doctor delivered a juice for a singer. The physician sent the glass to the band.,<|endoftext|>A doctor delivered a singer a juice. The physician sent the glass to the band.,<|endoftext|>A doctor delivered a juice for a singer. The physician sent the band the glass.,<|endoftext|>A doctor delivered a singer a juice. The physician sent the band the glass.,1,10,9
<|endoftext|>A doctor delivered a juice for a colonel. The physician sent the glass to the army.,<|endoftext|>A doctor delivered a colonel a juice. The physician sent the glass to the army.,<|endoftext|>A doctor delivered a juice for a colonel. The physician sent the army the glass.,<|endoftext|>A doctor delivered a colonel a juice. The physician sent the army the glass.,1,10,9
<|endoftext|>A physician delivered a coffee for a singer. The doctor sent the cup to the band.,<|endoftext|>A physician delivered a singer a coffee. The doctor sent the cup to the band.,<|endoftext|>A physician delivered a coffee for a singer. The doctor sent the band the cup.,<|endoftext|>A physician delivered a singer a coffee. The doctor sent the band the cup.,1,10,9
<|endoftext|>The physician delivered the coffee for the colonel. A doctor sent a cup to an army.,<|endoftext|>The physician delivered the colonel the coffee. A doctor sent a cup to an army.,<|endoftext|>The physician delivered the coffee for the colonel. A doctor sent an army a cup.,<|endoftext|>The physician delivered the colonel the coffee. A doctor sent an army a cup.,1,10,9
<|endoftext|>The physician delivered the juice for the singer. A doctor sent a glass to a band.,<|endoftext|>The physician delivered the singer the juice. A doctor sent a glass to a band.,<|endoftext|>The physician delivered the juice for the singer. A doctor sent a band a glass.,<|endoftext|>The physician delivered the singer the juice. A doctor sent a band a glass.,1,10,9
<|endoftext|>A physician delivered a juice for a colonel. The doctor sent the glass to the army.,<|endoftext|>A physician delivered a colonel a juice. The doctor sent the glass to the army.,<|endoftext|>A physician delivered a juice for a colonel. The doctor sent the army the glass.,<|endoftext|>A physician delivered a colonel a juice. The doctor sent the army the glass.,1,10,9
<|endoftext|>A doctor delivered a machine for a doctor. The physician sent the engine to the physician.,<|endoftext|>A doctor delivered a doctor a machine. The physician sent the engine to the physician.,<|endoftext|>A doctor delivered a machine for a doctor. The physician sent the physician the engine.,<|endoftext|>A doctor delivered a doctor a machine. The physician sent the physician the engine.,1,10,9
<|endoftext|>A doctor delivered an engine for a doctor. The physician sent the machine to the physician.,<|endoftext|>A doctor delivered a doctor an engine. The physician sent the machine to the physician.,<|endoftext|>A doctor delivered an engine for a doctor. The physician sent the physician the machine.,<|endoftext|>A doctor delivered a doctor an engine. The physician sent the physician the machine.,1,10,9
<|endoftext|>A physician delivered a machine for a physician. The doctor sent the engine to the doctor.,<|endoftext|>A physician delivered a physician a machine. The doctor sent the engine to the doctor.,<|endoftext|>A physician delivered a machine for a physician. The doctor sent the doctor the engine.,<|endoftext|>A physician delivered a physician a machine. The doctor sent the doctor the engine.,1,10,9
<|endoftext|>The physician delivered the engine for the physician. A doctor sent a machine to a doctor.,<|endoftext|>The physician delivered the physician the engine. A doctor sent a machine to a doctor.,<|endoftext|>The physician delivered the engine for the physician. A doctor sent a doctor a machine.,<|endoftext|>The physician delivered the physician the engine. A doctor sent a doctor a machine.,1,10,9
<|endoftext|>The doctor delivered the machine for the singer. A physician sent an engine to a band.,<|endoftext|>The doctor delivered the singer the machine. A physician sent an engine to a band.,<|endoftext|>The doctor delivered the machine for the singer. A physician sent a band an engine.,<|endoftext|>The doctor delivered the singer the machine. A physician sent a band an engine.,1,10,9
<|endoftext|>A doctor delivered a machine for a colonel. The physician sent the engine to the army.,<|endoftext|>A doctor delivered a colonel a machine. The physician sent the engine to the army.,<|endoftext|>A doctor delivered a machine for a colonel. The physician sent the army the engine.,<|endoftext|>A doctor delivered a colonel a machine. The physician sent the army the engine.,1,10,9
<|endoftext|>A doctor delivered an engine for a singer. The physician sent the machine to the band.,<|endoftext|>A doctor delivered a singer an engine. The physician sent the machine to the band.,<|endoftext|>A doctor delivered an engine for a singer. The physician sent the band the machine.,<|endoftext|>A doctor delivered a singer an engine. The physician sent the band the machine.,1,10,9
<|endoftext|>The doctor delivered the engine for the colonel. A physician sent a machine to an army.,<|endoftext|>The doctor delivered the colonel the engine. A physician sent a machine to an army.,<|endoftext|>The doctor delivered the engine for the colonel. A physician sent an army a machine.,<|endoftext|>The doctor delivered the colonel the engine. A physician sent an army a machine.,1,10,9
<|endoftext|>The physician delivered the machine for the singer. A doctor sent an engine to a band.,<|endoftext|>The physician delivered the singer the machine. A doctor sent an engine to a band.,<|endoftext|>The physician delivered the machine for the singer. A doctor sent a band an engine.,<|endoftext|>The physician delivered the singer the machine. A doctor sent a band an engine.,1,10,9
<|endoftext|>A physician delivered a machine for a colonel. The doctor sent the engine to the army.,<|endoftext|>A physician delivered a colonel a machine. The doctor sent the engine to the army.,<|endoftext|>A physician delivered a machine for a colonel. The doctor sent the army the engine.,<|endoftext|>A physician delivered a colonel a machine. The doctor sent the army the engine.,1,10,9
<|endoftext|>A physician delivered an engine for a singer. The doctor sent the machine to the band.,<|endoftext|>A physician delivered a singer an engine. The doctor sent the machine to the band.,<|endoftext|>A physician delivered an engine for a singer. The doctor sent the band the machine.,<|endoftext|>A physician delivered a singer an engine. The doctor sent the band the machine.,1,10,9
<|endoftext|>The physician delivered the engine for the colonel. A doctor sent a machine to an army.,<|endoftext|>The physician delivered the colonel the engine. A doctor sent a machine to an army.,<|endoftext|>The physician delivered the engine for the colonel. A doctor sent an army a machine.,<|endoftext|>The physician delivered the colonel the engine. A doctor sent an army a machine.,1,10,9
<|endoftext|>The doctor delivered the candy for the doctor. A physician sent a chocolate to a physician.,<|endoftext|>The doctor delivered the doctor the candy. A physician sent a chocolate to a physician.,<|endoftext|>The doctor delivered the candy for the doctor. A physician sent a physician a chocolate.,<|endoftext|>The doctor delivered the doctor the candy. A physician sent a physician a chocolate.,1,10,9
<|endoftext|>A doctor delivered a chocolate for a doctor. The physician sent the candy to the physician.,<|endoftext|>A doctor delivered a doctor a chocolate. The physician sent the candy to the physician.,<|endoftext|>A doctor delivered a chocolate for a doctor. The physician sent the physician the candy.,<|endoftext|>A doctor delivered a doctor a chocolate. The physician sent the physician the candy.,1,10,9
